major,occ_uri
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9c9752b7-3e3b-4a08-8553-b63a013f8072
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9db7d74c-b46d-45c0-b611-6bcb7456ecc6
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9deee896-be9b-4aac-b55e-ceff1a7a843a
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9f12704c-5e6c-47b0-a866-3b92663e6a4b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9f508305-80ce-4111-8722-f2c9b4a44890
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9faaae26-804d-48f3-97b0-84f7e1aceae8
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/9fcce643-276b-435f-aa94-4516c2414686
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a005f8a2-2d8a-433e-8d89-13575f822fd4
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a14e96a7-6c4d-4d69-8c6f-7ccadf77bac5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a2ade835-81c2-452e-a4d8-a90348bbe378
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a2bc52c2-9802-4929-a95c-6379d9f19204
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a2ff6cc3-15fa-4f02-a457-8fd5df7aa29e
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a330b7b6-696e-455c-b6d5-f39f82c1489f
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a49e1479-90c4-41d2-871b-ac58ebc4894b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a5826284-14fb-4866-b9be-69ce69db1b71
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a6e8a6bf-9209-4d19-a131-a8b6431e0f75
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a70315e3-ae41-44a9-9fe5-7fe668469ee0
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a79170ad-0b7b-4697-864f-1748359aa10a
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ab762f91-d737-485f-a85c-67cab92dee01
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ad404c6b-291f-439e-9ad4-c93ddabd3c13
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ada3fc30-c205-4279-90b8-ed5c7c467626
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/aeb7c6bd-22c9-43c2-8551-a1cc2560584f
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/afcf9d03-6e51-4548-8cec-cfa50972929d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b09acdda-6680-49d1-a411-129610ee3bc0
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b148e7a3-e5b0-4edc-b770-85ab81f36ac9
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b156960c-8508-4067-908d-f167847c55b1
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b2826761-6fc4-4344-9d36-d8455cb6b185
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b42c5ed4-c6e4-4694-934f-96127719cc43
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b49f95f8-c1c8-428f-9f1f-5f5abae55e51
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b633af32-c8c0-4481-9971-7932ea4b16b5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b6f4573d-659f-49ca-a885-850a48d01913
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b7474960-a03e-46c3-88ce-81575cb8f657
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b76178c0-a03a-4793-b079-1e61e636c521
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b87a7a27-ee74-4e5e-b274-84a3cab27bf4
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b915ab4a-f7b1-44bc-a5a4-585e91d31dfd
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b95bdbed-1e7e-482a-aa73-7bdbb3e36358
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/baae6dd1-4a59-480d-83b1-a0708a5a1736
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bbba890e-ecae-43ba-9c5b-a65baa318f15
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bd7c070b-333f-4b9d-a70a-25f135ff931e
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bdf2dd9d-6c92-46f4-a8e7-76c12302d3e7
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bea99fea-0383-4c63-b944-70d4799de2c5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c02ee787-c30b-4f0d-9d7f-6eb36fc44a5d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c18fddf5-cfc4-4f9c-94d6-86608faaa1dd
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c1ee52e0-f30a-4f8d-a7f5-b07f5f06f88f
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c2e6609d-0abe-4a38-b295-e06edbd52e82
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c430500d-0b8b-4ef5-8f91-3e98cff32356
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c530b0ee-46f8-40fb-818c-d9b44b891cb9
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c6bd511a-d966-4df9-a48e-4f800354f268
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c71ee6a5-ce48-4afd-aa1e-eaabf17ccbc0
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c90e5009-37f2-4dcd-aea2-362fc817bc98
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c94f3565-d987-431f-a46b-6f4e018e0bd7
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/c9862fdd-53b7-4da9-b742-4302d704836c
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ccbb7213-79f7-489e-9dad-f90091e550d0
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/cd7b838c-51f6-41ec-9067-bb974c0f991b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ceda53cd-3f1f-425b-bd1b-c4fa17254680
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/cee31c49-abe9-4f29-ad10-5eefe63f2a57
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/cfda19c9-c7e1-497d-a18b-66e29c773745
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d19932b3-169a-4cdf-a9cd-bdf8857b0184
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d36b66f8-c08a-4416-953b-62c271ca7509
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d46a0f9d-4474-46f8-b59d-7970da915b94
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d4709722-6f17-4bec-a5f4-1b660e6b28b1
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d5eb6150-bbff-4a9c-9d0c-21eab4dbe2b6
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d7a12ff0-7e25-4dab-98c5-1f5a781da8ad
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d954fd71-0e2f-4cf9-85f0-c040fa6cbda9
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d9612966-e295-4d81-ba2b-9f36bad0b392
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d9632b0a-3c95-4a8a-a15c-c5413beda52e
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/d96de969-d43d-4082-8559-7fc35484a217
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dab60fc6-c16e-4de7-b969-b323784f5a49
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/db3da11f-67a0-415f-b785-81f33d3be810
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/db4057de-0c5a-4f68-8f81-2c0765978afb
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dc29cd23-d6ba-46b0-bc2f-424e20270099
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dc2a924c-653a-4922-9226-f6909dd64580
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dc97adbe-f807-4ad8-8f3c-c24b3416cdef
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dd25a2b0-add0-4ae2-bd85-bb644e0d0c39
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/dd935705-d703-40ba-9ba7-2a8a2b7651b4
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/de0084a5-7e00-43cc-bc51-3cb70a031295
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/de31a27f-c6ba-4d4f-87cd-b405e1852121
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/de80bbf0-447d-4a6a-845a-fdba4e0dc30c
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/de99886e-59e3-432d-ba53-9652dbe378d6
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e0433bbb-8a93-4ab4-ac7a-84ccc1a04637
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e04bca7b-c0c7-454d-9d15-dfb64a30dc0a
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e20eee17-4876-4f21-a0cb-5d7f40c63cd8
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e5257110-e7f1-453a-a2dc-bd374945bc4a
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e5a63940-57d3-4065-8713-74b4e2c93063
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e65a9b0e-7347-4f6e-945e-aaeee976ef6e
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e6c298a4-62de-4b62-b48e-c5fdca8f6071
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e83bf81f-c1d0-48e1-8533-7d65be8007c5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e8bbc7fd-cfa2-406f-a664-57e5024cfbc5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e9507d34-c70f-474f-a4a3-d2cbfe50f6e9
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/e997358a-f6ed-4b5d-bebe-2a33b01ea3d2
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/eb198788-0b99-4583-a7c5-0139ff9f91ad
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ebb4061a-906f-45fe-b4c0-a871c11f6fab
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ee5f8b2f-4b40-4426-8290-a6926ae4898b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/eea2b5c6-48d1-4612-957e-585783b3c7bb
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ef5b17a5-3ca8-4965-bd3d-61c4aca490d1
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ef6020f9-11b4-4d1a-96e0-903331594121
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ef909843-97c6-4c48-8038-2e7aefdfcad5
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f4de7e28-ca67-46cd-b760-30e02b3aa83b
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f4e3dd1c-f86b-4a69-8887-547255eadc79
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f5166c6b-3467-4fc4-9343-d12e870d9def
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f5332f2d-3119-4194-8b5c-d0a5d97f55ef
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f5576c5b-8d03-4a3d-9cb7-b8c4ac07a7ef
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f605bcd2-90b6-45a0-a558-d05016d68a77
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/f8d7d59d-242d-4903-9e0d-d2d23a0ef4c3
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fa6bd9e9-9631-4abe-b2f8-fad7bf8a819d
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fb022de4-920a-4eb0-80f9-fbb8ecfc36b1
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fd00e4bb-dcee-41d7-81d3-2cdebad8fe70
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fd4b90ed-6bb4-447e-b13a-afb8015700b3
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0
Hospitality & Leisure Management,http://data.europa.eu/esco/occupation/ff3a164d-4045-4511-a472-49093dabf9fc
Law,http://data.europa.eu/esco/occupation/021663ca-a367-472e-a1f0-6d8ab5b2d860
Law,http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7
Law,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be
Law,http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb
Law,http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c
Law,http://data.europa.eu/esco/occupation/55d2eb3e-1e49-404a-b4bf-be4829694a59
Law,http://data.europa.eu/esco/occupation/5d601b40-7e0e-404e-bbff-bb98e147437c
Law,http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368
Law,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53
Law,http://data.europa.eu/esco/occupation/b65133db-b3de-44d1-88fa-1d3deda08245
Law,http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015
Law,http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e
Library & Information Management,http://data.europa.eu/esco/occupation/002da35b-7808-43f3-83bf-63596b8b351f
Library & Information Management,http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9
Library & Information Management,http://data.europa.eu/esco/occupation/00fdad73-4551-4e43-b256-1d4a3759db1e
Library & Information Management,http://data.europa.eu/esco/occupation/01bcac9f-7881-4664-bd63-dea700e3b117
Library & Information Management,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4
Library & Information Management,http://data.europa.eu/esco/occupation/02609ece-cea3-43fa-bf38-b6fb821f28b2
Library & Information Management,http://data.europa.eu/esco/occupation/02bd7cac-8263-4425-b03d-19001ffe8787
Library & Information Management,http://data.europa.eu/esco/occupation/02e19186-458f-40eb-9e78-31c656d12ac7
Library & Information Management,http://data.europa.eu/esco/occupation/02f26b2f-879c-4811-8381-65e8dd3f4a16
Library & Information Management,http://data.europa.eu/esco/occupation/032d4115-03ec-49c9-853d-678f8a41969b
Library & Information Management,http://data.europa.eu/esco/occupation/03632d98-0ae3-4dd2-941c-3b48de9a0219
Library & Information Management,http://data.europa.eu/esco/occupation/0368c4d4-94cf-4168-a84d-283a25880e0d
Library & Information Management,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb
Library & Information Management,http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff
Library & Information Management,http://data.europa.eu/esco/occupation/04f39bfa-bc03-4480-98bc-b18ce4fe4b4b
Library & Information Management,http://data.europa.eu/esco/occupation/0552ff45-b282-455c-b431-fb05a0e00801
Library & Information Management,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9
Library & Information Management,http://data.europa.eu/esco/occupation/070e94a8-a933-4557-9b95-fefe7f4f1763
Library & Information Management,http://data.europa.eu/esco/occupation/0752ed49-03e7-4d75-8314-a051b3771a1d
Library & Information Management,http://data.europa.eu/esco/occupation/080fc550-b7ca-4576-aaf5-06fffbede994
Library & Information Management,http://data.europa.eu/esco/occupation/0917ab6b-18a8-4cfd-8e7a-843b88cf9457
Library & Information Management,http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1
Library & Information Management,http://data.europa.eu/esco/occupation/0cbfa809-2d71-44e5-b736-c4da3c8fe09d
Library & Information Management,http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5
Library & Information Management,http://data.europa.eu/esco/occupation/0d442b70-5413-4820-bebf-36dd5ce437ac
Library & Information Management,http://data.europa.eu/esco/occupation/0ddbf393-38f1-4c22-b14c-fe775008f321
Library & Information Management,http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241
Library & Information Management,http://data.europa.eu/esco/occupation/0ecedad1-1144-45ff-83db-a3c4db393036
Library & Information Management,http://data.europa.eu/esco/occupation/0f5b4653-50b2-413a-826d-39d447480c21
Library & Information Management,http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada
Library & Information Management,http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3
Library & Information Management,http://data.europa.eu/esco/occupation/12142c2c-9b6f-4e4f-8153-f1a51554e4e0
Library & Information Management,http://data.europa.eu/esco/occupation/1242d99a-47f1-4a62-b884-33746db8a6ca
Library & Information Management,http://data.europa.eu/esco/occupation/12ff7f9c-c5b5-4d4a-b585-c350dd1400eb
Library & Information Management,http://data.europa.eu/esco/occupation/1313aeea-63a9-4b4d-82d1-dbe00ff9ed10
Library & Information Management,http://data.europa.eu/esco/occupation/133ab775-f08d-4bc7-8629-89d286180f4e
Library & Information Management,http://data.europa.eu/esco/occupation/137b1d11-c4bc-4016-89ba-45345d4c71f0
Library & Information Management,http://data.europa.eu/esco/occupation/139fba7b-6c1f-40ee-8acf-78f97e57c905
Library & Information Management,http://data.europa.eu/esco/occupation/13b12b2d-e223-46f5-a6c0-cb77fe37f03a
Library & Information Management,http://data.europa.eu/esco/occupation/14031d4a-6e99-442f-b4fe-18262b6432b2
Library & Information Management,http://data.europa.eu/esco/occupation/146f2c99-3f8b-4856-95ba-3ecfea681809
Library & Information Management,http://data.europa.eu/esco/occupation/1488589a-7b83-471d-b094-492f5616f4e0
Library & Information Management,http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df
Library & Information Management,http://data.europa.eu/esco/occupation/1663e9d9-857b-4efa-9ab6-886c7fc763f6
Library & Information Management,http://data.europa.eu/esco/occupation/173a882d-0a14-4919-ac1b-23e8ee8273de
Library & Information Management,http://data.europa.eu/esco/occupation/1801583e-34b3-4c89-97ac-db2a346b4a3e
Library & Information Management,http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1
Library & Information Management,http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111
Library & Information Management,http://data.europa.eu/esco/occupation/1ae8d28e-407c-48ab-88ff-4cb25bfcdea6
Library & Information Management,http://data.europa.eu/esco/occupation/1b38a27d-ef98-4d9f-b1b2-8c109bf47e79
Library & Information Management,http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5
Library & Information Management,http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e
Library & Information Management,http://data.europa.eu/esco/occupation/1c85eee2-a8ca-4750-a889-10a3e6c17b80
Library & Information Management,http://data.europa.eu/esco/occupation/1da55a33-09b3-4ac7-818e-2a0fea68cecc
Library & Information Management,http://data.europa.eu/esco/occupation/1dd7c3cb-2d58-4dad-ae15-c9081174ab7e
Library & Information Management,http://data.europa.eu/esco/occupation/1ee8dfca-19b0-4e1a-88ed-68548f80951b
Library & Information Management,http://data.europa.eu/esco/occupation/1f8967ce-9faa-4d56-a656-50e041f7d07e
Library & Information Management,http://data.europa.eu/esco/occupation/207d7b18-6540-432e-8aa6-785ed434572f
Library & Information Management,http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e
Library & Information Management,http://data.europa.eu/esco/occupation/23993e79-a0a0-4155-9f62-68e14ee65dab
Library & Information Management,http://data.europa.eu/esco/occupation/23a9e478-d465-4b61-b6d9-97b7e90af17a
Library & Information Management,http://data.europa.eu/esco/occupation/243f3b7e-cd7a-419a-94c0-d4f2040f09af
Library & Information Management,http://data.europa.eu/esco/occupation/24af7ff6-bd84-43a6-8cba-e60776f956f5
Library & Information Management,http://data.europa.eu/esco/occupation/24d39e12-e104-49d3-8224-8b7a5f9b99d1
Library & Information Management,http://data.europa.eu/esco/occupation/262d4e45-0cf7-4399-be6f-3d5e96826ef2
Library & Information Management,http://data.europa.eu/esco/occupation/29a95106-3680-427b-bd1c-3f13d6999241
Library & Information Management,http://data.europa.eu/esco/occupation/2ad52381-6adb-4262-b17c-ea7fcb3b6696
Library & Information Management,http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792
Library & Information Management,http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7
Library & Information Management,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791
Library & Information Management,http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa
Library & Information Management,http://data.europa.eu/esco/occupation/2cf2b905-3308-4b5d-8e8d-633fc7a3f3ce
Library & Information Management,http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253
Library & Information Management,http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d
Library & Information Management,http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea
Library & Information Management,http://data.europa.eu/esco/occupation/2f8acdc5-76f5-498b-9818-df075e324eaa
Library & Information Management,http://data.europa.eu/esco/occupation/30058b71-fe16-45ea-a2b8-d5461c706372
Library & Information Management,http://data.europa.eu/esco/occupation/30f3ea93-882a-4525-841c-1d5b4b64076f
Library & Information Management,http://data.europa.eu/esco/occupation/316309e4-5fce-4dca-85d1-07702217ea19
Library & Information Management,http://data.europa.eu/esco/occupation/326027fc-5408-47cd-9b32-fbe770dbbe80
Library & Information Management,http://data.europa.eu/esco/occupation/32fafe2c-0099-4852-889e-46614ce9a9ae
Library & Information Management,http://data.europa.eu/esco/occupation/33e3a746-f209-4a1a-96df-301505531cb2
Library & Information Management,http://data.europa.eu/esco/occupation/351a0eb0-a1d0-49bd-a2f8-6dc447ddf316
Library & Information Management,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24
Library & Information Management,http://data.europa.eu/esco/occupation/377865f0-c327-4599-8c7e-d428c6588edf
Library & Information Management,http://data.europa.eu/esco/occupation/37f92bd9-b14c-4ab5-82fb-545ba7ba3b8b
Library & Information Management,http://data.europa.eu/esco/occupation/39803100-c338-4f01-ad2c-085d488920ca
Library & Information Management,http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f
Library & Information Management,http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4
Library & Information Management,http://data.europa.eu/esco/occupation/3afd6af4-0c34-4311-ad73-65adc2571f0c
Library & Information Management,http://data.europa.eu/esco/occupation/3b129d8d-268e-465a-b0c5-bf32cae59a41
Library & Information Management,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2
Library & Information Management,http://data.europa.eu/esco/occupation/3c1041c1-7a20-41fd-8cb2-529d7f671226
Library & Information Management,http://data.europa.eu/esco/occupation/3c136897-4e0e-41ef-bb57-d8152323b93a
Library & Information Management,http://data.europa.eu/esco/occupation/3cc51201-cd20-47f8-92ad-4d5861f963cf
